id	title	description	link	image_link	availability	price	brand	condition	google_product_category	mpn
PZTR-ANT-0421	MenaceRC Singularity 5.8GHz Directional Patch V3 (SMA High Gain)	MenaceRC Singularity 5.8GHz Directional Patch V3, en yüksek drone performansı için tasarlanmıştır. 5.8GHz 9.4dBi Patch ve SMA High Gain özelliklerine sahip olup, Uzun Menzil Yüksek Kazançlı Gözlük Alıcı Yama Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-7edc426d-3e74-4028-a066-6a18ff04b2bc	https://pozitronmarket.com/assets/products/PZTR-ANT-0421.jpg	in_stock	1549.12 TRY	MenaceRC	new	5433	PZTR-ANT-0421
PZTR-MOT-0009	AxisFlyer C2807 PRO (1700KV)	AxisFlyer C2807 PRO, en yüksek drone performansı için tasarlanmıştır. 2807 ve 1700KV özelliklerine sahip olup, 7 inç Uzun Menzil Dağ Uçuşu Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-7efd1616-5cd6-4e73-b805-8a1e71773d8a	https://pozitronmarket.com/assets/products/PZTR-MOT-0009.jpg	in_stock	1475.33 TRY	AxisFlyer	new	5433	PZTR-MOT-0009
PZTR-VTX-0281	Walksnail Unify Pro32 HV 5.8GHz 1000mW V5 (MMCX Connector)	Walksnail Unify Pro32 HV 5.8GHz 1000mW V5, en yüksek drone performansı için tasarlanmıştır. 1000mW High Power ve MMCX Connector özelliklerine sahip olup, SmartAudio Destekli Uzun Menzil Analog VTX. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-7f6e89be-bfe1-48f9-8cc4-d3ca86976212	https://pozitronmarket.com/assets/products/PZTR-VTX-0281.jpg	in_stock	2584.53 TRY	Walksnail	new	5433	PZTR-VTX-0281
PZTR-BAT-0371	SkyRC 608AC Smart Pocket Charger 200W V7 (Detachable Power Supply)	SkyRC 608AC Smart Pocket Charger 200W V7, en yüksek drone performansı için tasarlanmıştır. AC 50W / DC 200W ve Detachable Power Supply özelliklerine sahip olup, Kompakt Seyahat Tipi AC/DC Akıllı Denge Şarj Cihazı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-7f7e73e5-f1b7-4335-bc62-643cfcab2f93	https://pozitronmarket.com/assets/products/PZTR-BAT-0371.jpg	in_stock	3292.82 TRY	SkyRC	new	5433	PZTR-BAT-0371
PZTR-ANT-0420	VAS (Video Aerial Systems) Triumph Pro 5.8GHz RHCP Antenna V3 (Ultra Compact Stubby)	VAS (Video Aerial Systems) Triumph Pro 5.8GHz RHCP Antenna V3, en yüksek drone performansı için tasarlanmıştır. 5.8GHz Omnidirectional ve Ultra Compact Stubby özelliklerine sahip olup, Mikro Yüksek Performanslı Dairesel Polarize Anten. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-82162875-a31d-470f-a903-151684a6c00d	https://pozitronmarket.com/assets/products/PZTR-ANT-0420.jpg	in_stock	982.30 TRY	VAS (Video Aerial Systems)	new	5433	PZTR-ANT-0420
PZTR-PRO-0138	Ethix Flash 5152 V5 (Crystal Blue)	Ethix Flash 5152 V5, en yüksek drone performansı için tasarlanmıştır. 5.1x5.2x3 ve Crystal Blue özelliklerine sahip olup, Yüksek Hızlı Yarış Pervaneleri. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8310a491-751c-4624-914c-14ecf96f0fb3	https://pozitronmarket.com/assets/products/PZTR-PRO-0138.jpg	in_stock	207.27 TRY	Ethix	new	5433	PZTR-PRO-0138
PZTR-BAT-0355	Auline R-Line Version 5.0 1400mAh 6S 150C V5 (XT60 Plug)	Auline R-Line Version 5.0 1400mAh 6S 150C V5, en yüksek drone performansı için tasarlanmıştır. 6S 22.2V 1400mAh 150C ve XT60 Plug özelliklerine sahip olup, Yarışma Seviyesi Yüksek Deşarjlı LiPo Batarya. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8310bc1e-0218-4f04-8158-d50eadbeea86	https://pozitronmarket.com/assets/products/PZTR-BAT-0355.jpg	in_stock	1628.55 TRY	Auline	new	5433	PZTR-BAT-0355
PZTR-BAT-0368	ISDT Black Series 1500mAh 4S 100C V7 (XT60 Plug)	ISDT Black Series 1500mAh 4S 100C V7, en yüksek drone performansı için tasarlanmıştır. 4S 14.8V 1500mAh 100C ve XT60 Plug özelliklerine sahip olup, Güvenilir Yüksek Performanslı Freestyle 4S LiPo. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-83252369-ad8b-446b-b731-42def4df47cc	https://pozitronmarket.com/assets/products/PZTR-BAT-0368.jpg	in_stock	947.52 TRY	ISDT	new	5433	PZTR-BAT-0368
PZTR-CAM-0237	RunCam Thumb Pro 4K Action Camera V2 (Ultra Lightweight 16g)	RunCam Thumb Pro 4K Action Camera V2, en yüksek drone performansı için tasarlanmıştır. 4K 30fps Wide ve Ultra Lightweight 16g özelliklerine sahip olup, 16g Ağırlığında Gyroflow Destekli Aksiyon Kamerası. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-844b6ec2-fd58-4d8c-9718-1f2cbeb98a54	https://pozitronmarket.com/assets/products/PZTR-CAM-0237.jpg	in_stock	4057.51 TRY	RunCam	new	5433	PZTR-CAM-0237
PZTR-PRO-0116	T-Motor Micro 31mm 4-Blade V2 (Clear)	T-Motor Micro 31mm 4-Blade V2, en yüksek drone performansı için tasarlanmıştır. 31mm 4-Blade ve Clear özelliklerine sahip olup, Tiny Whoop Mikro Pervaneler 0.8/1.0mm. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8533fca3-e256-46f1-ba9c-36f2916a7b15	https://pozitronmarket.com/assets/products/PZTR-PRO-0116.jpg	in_stock	151.34 TRY	T-Motor	new	5433	PZTR-PRO-0116
PZTR-FLI-0205	SpeedyBee F722 Dual Gyro Pro V4 (30.5x30.5mm)	SpeedyBee F722 Dual Gyro Pro V4, en yüksek drone performansı için tasarlanmıştır. STM32F722 ve 30.5x30.5mm özelliklerine sahip olup, Çift Gyro ve Yüksek Hızlı İşlemcili FC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8570bd19-d989-4c7f-94f4-904cbc9c9ff9	https://pozitronmarket.com/assets/products/PZTR-FLI-0205.jpg	in_stock	2616.96 TRY	SpeedyBee	new	5433	PZTR-FLI-0205
PZTR-GPS-0456	Radiolink M10-5883 High Precision GPS Module V6 (QMC5883L Compass)	Radiolink M10-5883 High Precision GPS Module V6, en yüksek drone performansı için tasarlanmıştır. u-blox M10 GNSS ve QMC5883L Compass özelliklerine sahip olup, Çoklu Uydu Hızlı Kilitlenen GPS ve Manyetik Pusula. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-85e6dfa7-f184-4112-8ca9-13de35223934	https://pozitronmarket.com/assets/products/PZTR-GPS-0456.jpg	in_stock	1441.96 TRY	Radiolink	new	5433	PZTR-GPS-0456
PZTR-MOT-0028	iFlight Velox V3 V3 (1750KV)	iFlight Velox V3 V3, en yüksek drone performansı için tasarlanmıştır. 2207 ve 1750KV özelliklerine sahip olup, Hassas Aerodinamik Soğutmalı Motor. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-85f5f0bd-d022-4d8d-93a4-4aca08e5435e	https://pozitronmarket.com/assets/products/PZTR-MOT-0028.jpg	in_stock	781.14 TRY	iFlight	new	5433	PZTR-MOT-0028
PZTR-CON-0165	Flywoo Low Noise LC Filter 3A V3 (High Frequency Choke)	Flywoo Low Noise LC Filter 3A V3, en yüksek drone performansı için tasarlanmıştır. 3A Filter ve High Frequency Choke özelliklerine sahip olup, FPV Video Parazit ve Dalgalanma Önleyici Filtre. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-861a7430-893d-4803-92af-3f65b3fb3059	https://pozitronmarket.com/assets/products/PZTR-CON-0165.jpg	in_stock	289.99 TRY	Flywoo	new	5433	PZTR-CON-0165
PZTR-BAT-0340	Tattu K4 Smart Dual Channel AC/DC Charger V2 (Dual Output)	Tattu K4 Smart Dual Channel AC/DC Charger V2, en yüksek drone performansı için tasarlanmıştır. AC 400W / DC 600Wx2 ve Dual Output özelliklerine sahip olup, IPS Renkli Ekranlı Akıllı Çift Kanallı Hızlı Şarj Cihazı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-86bf770b-95b8-4749-a35d-4ff627e8698c	https://pozitronmarket.com/assets/products/PZTR-BAT-0340.jpg	in_stock	8244.74 TRY	Tattu	new	5433	PZTR-BAT-0340
PZTR-ANT-0439	VAS (Video Aerial Systems) Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V8 (SMA / RP-SMA / U.FL / MMCX)	VAS (Video Aerial Systems) Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V8, en yüksek drone performansı için tasarlanmıştır. 5.8GHz RHCP/LHCP ve SMA / RP-SMA / U.FL / MMCX özelliklerine sahip olup, Dayanıklı Yüksek Kazançlı Çok Yönlü FPV Anteni (2'li Paket). Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-879d9cb5-d1d1-4f3b-adc3-b8ec4456b971	https://pozitronmarket.com/assets/products/PZTR-ANT-0439.jpg	in_stock	1061.73 TRY	VAS (Video Aerial Systems)	new	5433	PZTR-ANT-0439
PZTR-VTX-0283	AKK Tank II Ultimate 1W VTX V5 (Lock-R MMCX)	AKK Tank II Ultimate 1W VTX V5, en yüksek drone performansı için tasarlanmıştır. 1000mW / 1W ve Lock-R MMCX özelliklerine sahip olup, Metal Korumalı Dayanıklı Freestyle VTX. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-884b6c85-104c-44ab-81ce-df197193755c	https://pozitronmarket.com/assets/products/PZTR-VTX-0283.jpg	in_stock	2171.40 TRY	AKK	new	5433	PZTR-VTX-0283
PZTR-FLI-0192	Flywoo F405 V4 Master FC V2 (30.5x30.5mm)	Flywoo F405 V4 Master FC V2, en yüksek drone performansı için tasarlanmıştır. STM32F405 ve 30.5x30.5mm özelliklerine sahip olup, Bluetooth ve MicroSD Blackbox Destekli Betaflight FC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8a2f7b9f-1db4-4954-aa02-cba0d5ad1b28	https://pozitronmarket.com/assets/products/PZTR-FLI-0192.jpg	in_stock	1835.82 TRY	Flywoo	new	5433	PZTR-FLI-0192
PZTR-VTX-0272	SpeedyBee Reaper Extreme 2.5W VTX V3 (Aluminium Heatsink)	SpeedyBee Reaper Extreme 2.5W VTX V3, en yüksek drone performansı için tasarlanmıştır. 2500mW Monster Power ve Aluminium Heatsink özelliklerine sahip olup, 2.5 Watt Maksimum Güçte Video Vericisi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8a3355c6-d496-4f26-8be4-4cc95264df73	https://pozitronmarket.com/assets/products/PZTR-VTX-0272.jpg	in_stock	3263.68 TRY	SpeedyBee	new	5433	PZTR-VTX-0272
PZTR-CON-0179	GEPRC Current Sensor Board 150A V5 (Analog/Digital Telemetry)	GEPRC Current Sensor Board 150A V5, en yüksek drone performansı için tasarlanmıştır. 150A Hall Sensor ve Analog/Digital Telemetry özelliklerine sahip olup, Yüksek Hassasiyetli Drone Akım Ölçüm Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8a7f6062-24e8-4bea-b9c6-cd9eb5d8b4ed	https://pozitronmarket.com/assets/products/PZTR-CON-0179.jpg	in_stock	770.33 TRY	GEPRC	new	5433	PZTR-CON-0179
PZTR-CON-0183	Holybro Low Noise LC Filter 3A V6 (High Frequency Choke)	Holybro Low Noise LC Filter 3A V6, en yüksek drone performansı için tasarlanmıştır. 3A Filter ve High Frequency Choke özelliklerine sahip olup, FPV Video Parazit ve Dalgalanma Önleyici Filtre. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8a921b84-6bab-4d7c-8613-a43ce966bb28	https://pozitronmarket.com/assets/products/PZTR-CON-0183.jpg	in_stock	321.01 TRY	Holybro	new	5433	PZTR-CON-0183
PZTR-CON-0157	Flywoo Micro BEC Step-Down 5V/9V/12V V2 (Adjustable Output)	Flywoo Micro BEC Step-Down 5V/9V/12V V2, en yüksek drone performansı için tasarlanmıştır. 1.5A - 3A ve Adjustable Output özelliklerine sahip olup, Senkron Voltaj Düşürücü Regülatör Modülü. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8b1a82bd-56cf-40a4-9c6d-1658179ac5e5	https://pozitronmarket.com/assets/products/PZTR-CON-0157.jpg	in_stock	477.05 TRY	Flywoo	new	5433	PZTR-CON-0157
PZTR-CAM-0226	DJI O3 Air Unit Camera & VTX Module PRO (DJI Digital FPV)	DJI O3 Air Unit Camera & VTX Module PRO, en yüksek drone performansı için tasarlanmıştır. 4K 60FPS Digital ve DJI Digital FPV özelliklerine sahip olup, Ultra Düşük Gecikmeli 4K 60FPS Dijital Video İletim Sistemi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8ba3f4bd-eabd-4f23-8d86-46160739a9b6	https://pozitronmarket.com/assets/products/PZTR-CAM-0226.jpg	in_stock	10224.85 TRY	DJI	new	5433	PZTR-CAM-0226
PZTR-TRA-0304	Foxeer Boxer Radio Controller M2 V3 (Full Size Gimbals)	Foxeer Boxer Radio Controller M2 V3, en yüksek drone performansı için tasarlanmıştır. ExpressLRS 2.4GHz 1W ve Full Size Gimbals özelliklerine sahip olup, Ergonomik Dahili 1W ELRS Vericili Kumanda. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8ba9d96f-bcc0-4392-8175-5bb2263eb72a	https://pozitronmarket.com/assets/products/PZTR-TRA-0304.jpg	in_stock	6206.35 TRY	Foxeer	new	5433	PZTR-TRA-0304
PZTR-MOT-0045	T-Motor F60 PRO V V5 (1750KV)	T-Motor F60 PRO V V5, en yüksek drone performansı için tasarlanmıştır. 2207.5 ve 1750KV özelliklerine sahip olup, 6S / 4S Freestyle & Yarış Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8d69da80-ba2f-445b-bdcd-9107666d681d	https://pozitronmarket.com/assets/products/PZTR-MOT-0045.jpg	in_stock	1339.97 TRY	T-Motor	new	5433	PZTR-MOT-0045
PZTR-ESC-0091	Foxeer F55A PRO II V5 (30.5x30.5mm)	Foxeer F55A PRO II V5, en yüksek drone performansı için tasarlanmıştır. 55A BLHeli_32 ve 30.5x30.5mm özelliklerine sahip olup, Ultra Kararlı Telemetri Çıkışlı ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8e043e50-5836-4e6a-bf5d-80d879ec77e4	https://pozitronmarket.com/assets/products/PZTR-ESC-0091.jpg	in_stock	4421.76 TRY	Foxeer	new	5433	PZTR-ESC-0091
PZTR-ANT-0415	RushFPV Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V2 (SMA / RP-SMA / U.FL / MMCX)	RushFPV Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V2, en yüksek drone performansı için tasarlanmıştır. 5.8GHz RHCP/LHCP ve SMA / RP-SMA / U.FL / MMCX özelliklerine sahip olup, Dayanıklı Yüksek Kazançlı Çok Yönlü FPV Anteni (2'li Paket). Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8e1292e4-64e9-471d-8916-91e8572ad41b	https://pozitronmarket.com/assets/products/PZTR-ANT-0415.jpg	in_stock	892.53 TRY	RushFPV	new	5433	PZTR-ANT-0415
PZTR-GPS-0448	Holybro Micro M8N GPS Module with Active Patch V3 (Ceramic Antenna)	Holybro Micro M8N GPS Module with Active Patch V3, en yüksek drone performansı için tasarlanmıştır. u-blox M8N ve Ceramic Antenna özelliklerine sahip olup, Güvenilir Eve Dönüş (RTH) ve Kurtarma Modu GPS'i. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8e97c42a-01cd-4cc9-928d-44be1b6605d1	https://pozitronmarket.com/assets/products/PZTR-GPS-0448.jpg	in_stock	1003.92 TRY	Holybro	new	5433	PZTR-GPS-0448
PZTR-TRA-0306	TBS (Team BlackSheep) RP1 ExpressLRS 2.4GHz Nano Receiver V3 (TCXO Crystal)	TBS (Team BlackSheep) RP1 ExpressLRS 2.4GHz Nano Receiver V3, en yüksek drone performansı için tasarlanmıştır. ELRS 2.4GHz ve TCXO Crystal özelliklerine sahip olup, T-Antenli Yüksek Hassasiyetli 2.4GHz Nano Alıcı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8e9b3292-42d2-4afb-9e43-a75efc7e8abd	https://pozitronmarket.com/assets/products/PZTR-TRA-0306.jpg	in_stock	822.03 TRY	TBS (Team BlackSheep)	new	5433	PZTR-TRA-0306
PZTR-MOT-0042	AxisFlyer C2807 V4 (1700KV)	AxisFlyer C2807 V4, en yüksek drone performansı için tasarlanmıştır. 2807 ve 1700KV özelliklerine sahip olup, 7 inç Uzun Menzil Dağ Uçuşu Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8ead9fde-17e4-42d1-adcc-6e9be477a8a7	https://pozitronmarket.com/assets/products/PZTR-MOT-0042.jpg	in_stock	1363.00 TRY	AxisFlyer	new	5433	PZTR-MOT-0042
PZTR-VTX-0284	PandaRC TX800 VTX 800mW Mini V5 (IPEX / MMCX)	PandaRC TX800 VTX 800mW Mini V5, en yüksek drone performansı için tasarlanmıştır. 800mW 20x20mm ve IPEX / MMCX özelliklerine sahip olup, Ultra Hafif 20x20 Kule Uyumlu Video Verici. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-8f18703d-35d2-4520-b5be-6790a2e3eb73	https://pozitronmarket.com/assets/products/PZTR-VTX-0284.jpg	in_stock	1101.21 TRY	PandaRC	new	5433	PZTR-VTX-0284
PZTR-MOT-0024	EMAX ECO II V3 (2400KV)	EMAX ECO II V3, en yüksek drone performansı için tasarlanmıştır. 2207 ve 2400KV özelliklerine sahip olup, Yüksek Fiyat/Performans Fırçasız Motor. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-9018d218-2f0a-41bf-8984-1748e63ef7df	https://pozitronmarket.com/assets/products/PZTR-MOT-0024.jpg	in_stock	864.33 TRY	EMAX	new	5433	PZTR-MOT-0024
PZTR-PRO-0122	Ethix Flash 5152 V3 (Crystal Blue)	Ethix Flash 5152 V3, en yüksek drone performansı için tasarlanmıştır. 5.1x5.2x3 ve Crystal Blue özelliklerine sahip olup, Yüksek Hızlı Yarış Pervaneleri. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-91795289-92ba-4fae-b96c-1bb388f38557	https://pozitronmarket.com/assets/products/PZTR-PRO-0122.jpg	in_stock	199.75 TRY	Ethix	new	5433	PZTR-PRO-0122
PZTR-ANT-0438	TBS (Team BlackSheep) Matchstick 5.8GHz Carbon Antenna V7 (Carbon Fiber Tube)	TBS (Team BlackSheep) Matchstick 5.8GHz Carbon Antenna V7, en yüksek drone performansı için tasarlanmıştır. 5.8GHz High Axil ve Carbon Fiber Tube özelliklerine sahip olup, Düşük Sürtünmeli Aerodinamik Yarış Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-922413de-42e7-44bc-b8dc-0a248884dce7	https://pozitronmarket.com/assets/products/PZTR-ANT-0438.jpg	in_stock	770.33 TRY	TBS (Team BlackSheep)	new	5433	PZTR-ANT-0438
PZTR-ESC-0076	iFlight AM32 45A Mini V3 (20x20mm)	iFlight AM32 45A Mini V3, en yüksek drone performansı için tasarlanmıştır. 45A AM32 ve 20x20mm özelliklerine sahip olup, Açık Kaynak AM32 Sinüs Sürücülü ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-92867323-5e8d-4f0f-a679-4305981ad6fc	https://pozitronmarket.com/assets/products/PZTR-ESC-0076.jpg	in_stock	2032.28 TRY	iFlight	new	5433	PZTR-ESC-0076
PZTR-ANT-0429	Flywoo Singularity 5.8GHz Directional Patch V5 (SMA High Gain)	Flywoo Singularity 5.8GHz Directional Patch V5, en yüksek drone performansı için tasarlanmıştır. 5.8GHz 9.4dBi Patch ve SMA High Gain özelliklerine sahip olup, Uzun Menzil Yüksek Kazançlı Gözlük Alıcı Yama Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-92ce8a55-cca4-4ba0-9b1c-c542fda25ef0	https://pozitronmarket.com/assets/products/PZTR-ANT-0429.jpg	in_stock	1729.60 TRY	Flywoo	new	5433	PZTR-ANT-0429
PZTR-TRA-0298	Radiomaster Boxer Radio Controller M2 V2 (Full Size Gimbals)	Radiomaster Boxer Radio Controller M2 V2, en yüksek drone performansı için tasarlanmıştır. ExpressLRS 2.4GHz 1W ve Full Size Gimbals özelliklerine sahip olup, Ergonomik Dahili 1W ELRS Vericili Kumanda. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-9398a275-ba9e-476a-8ae3-d4d3f880b47b	https://pozitronmarket.com/assets/products/PZTR-TRA-0298.jpg	in_stock	6728.99 TRY	Radiomaster	new	5433	PZTR-TRA-0298
PZTR-FLI-0223	Diatone F722 Dual Gyro Pro V7 (30.5x30.5mm)	Diatone F722 Dual Gyro Pro V7, en yüksek drone performansı için tasarlanmıştır. STM32F722 ve 30.5x30.5mm özelliklerine sahip olup, Çift Gyro ve Yüksek Hızlı İşlemcili FC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-93c48bb6-122e-45a6-b0e7-1814b5d8ce38	https://pozitronmarket.com/assets/products/PZTR-FLI-0223.jpg	in_stock	2971.34 TRY	Diatone	new	5433	PZTR-FLI-0223
PZTR-ANT-0419	TrueRC Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V3 (SMA / RP-SMA / U.FL / MMCX)	TrueRC Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V3, en yüksek drone performansı için tasarlanmıştır. 5.8GHz RHCP/LHCP ve SMA / RP-SMA / U.FL / MMCX özelliklerine sahip olup, Dayanıklı Yüksek Kazançlı Çok Yönlü FPV Anteni (2'li Paket). Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-9435831b-5345-4e88-8f42-e6bd8d40501f	https://pozitronmarket.com/assets/products/PZTR-ANT-0419.jpg	in_stock	1052.33 TRY	TrueRC	new	5433	PZTR-ANT-0419
