id	title	description	link	image_link	availability	price	brand	condition	google_product_category	mpn
PZTR-CON-0179	GEPRC Current Sensor Board 150A V5 Yüksek Hassasiyetli Akım Ölçüm Kartı (Analog/Digital Telemetry)	GEPRC Current Sensor Board 150A V5, en yüksek drone performansı için tasarlanmıştır. 150A Hall Sensor ve Analog/Digital Telemetry özelliklerine sahip olup, Yüksek Hassasiyetli Drone Akım Ölçüm Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3aa30e08-9699-4d09-b0d8-416d80dc96a6	https://pozitronmarket.com/assets/products/PZTR-CON-0179.jpg	in_stock	735.55 TRY	GEPRC	new	5433	PZTR-CON-0179
PZTR-CAM-0245	BetaFPV Avatar HD Pro  Kit V4 Dijital HD FPV Görüntü Aktarım Kiti (Walksnail Digital)	BetaFPV Avatar HD Pro Camera Kit V4, en yüksek drone performansı için tasarlanmıştır. 1080P OLED Sony Starvis II ve Walksnail Digital özelliklerine sahip olup, Gece Görüşlü Düşük Işık Sony Starvis II FPV Kamera. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3ae9a10e-1fed-4c71-aa8c-0b9a54b79d12	https://pozitronmarket.com/assets/products/PZTR-CAM-0245.jpg	in_stock	8444.49 TRY	BetaFPV	new	5433	PZTR-CAM-0245
PZTR-ANT-0437	Foxeer Singularity 5.8GHz Directional Patch V7 Yüksek Kazançlı 5.8GHz FPV Drone Anteni (SMA High Gain)	Foxeer Singularity 5.8GHz Directional Patch V7, en yüksek drone performansı için tasarlanmıştır. 5.8GHz 9.4dBi Patch ve SMA High Gain özelliklerine sahip olup, Uzun Menzil Yüksek Kazançlı Gözlük Alıcı Yama Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3bb44b61-a4b0-459f-b941-4e505be3d780	https://pozitronmarket.com/assets/products/PZTR-ANT-0437.jpg	in_stock	1534.08 TRY	Foxeer	new	5433	PZTR-ANT-0437
PZTR-GPS-0441	Matek Systems M10-5883 High Precision PRO Yüksek Hassasiyetli Drone GPS ve Pusula Modülü (QMC5883L Compass)	Matek Systems M10-5883 High Precision GPS Module PRO, en yüksek drone performansı için tasarlanmıştır. u-blox M10 GNSS ve QMC5883L Compass özelliklerine sahip olup, Çoklu Uydu Hızlı Kilitlenen GPS ve Manyetik Pusula. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3cabc997-6b2e-4bbe-ba30-8adbeea2c27f	https://pozitronmarket.com/assets/products/PZTR-GPS-0441.jpg	in_stock	1552.88 TRY	Matek Systems	new	5433	PZTR-GPS-0441
PZTR-ANT-0428	RushFPV Triumph Pro 5.8GHz RHCP V5 Yüksek Kazançlı 5.8GHz FPV Drone Anteni (Ultra Compact Stubby)	RushFPV Triumph Pro 5.8GHz RHCP Antenna V5, en yüksek drone performansı için tasarlanmıştır. 5.8GHz Omnidirectional ve Ultra Compact Stubby özelliklerine sahip olup, Mikro Yüksek Performanslı Dairesel Polarize Anten. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3cb9f384-fc14-49b9-b17a-4d9e9b5254e1	https://pozitronmarket.com/assets/products/PZTR-ANT-0428.jpg	in_stock	791.48 TRY	RushFPV	new	5433	PZTR-ANT-0428
PZTR-ANT-0414	VAS (Video Aerial Systems) Matchstick 5.8GHz Carbon PRO Yüksek Kazançlı 5.8GHz FPV Drone Anteni (Carbon Fiber Tube)	VAS (Video Aerial Systems) Matchstick 5.8GHz Carbon Antenna PRO, en yüksek drone performansı için tasarlanmıştır. 5.8GHz High Axil ve Carbon Fiber Tube özelliklerine sahip olup, Düşük Sürtünmeli Aerodinamik Yarış Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3d848985-d1fe-4e61-adf9-5c8b299e96ac	https://pozitronmarket.com/assets/products/PZTR-ANT-0414.jpg	in_stock	897.70 TRY	VAS (Video Aerial Systems)	new	5433	PZTR-ANT-0414
PZTR-VTX-0274	DJI TX800  800mW Mini V3 5.8GHz FPV Video Verici VTX (IPEX / MMCX)	DJI TX800 VTX 800mW Mini V3, en yüksek drone performansı için tasarlanmıştır. 800mW 20x20mm ve IPEX / MMCX özelliklerine sahip olup, Ultra Hafif 20x20 Kule Uyumlu Video Verici. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3db5a096-9afe-4b6e-9fa8-9179d72d7fe0	https://pozitronmarket.com/assets/products/PZTR-VTX-0274.jpg	in_stock	1060.32 TRY	DJI	new	5433	PZTR-VTX-0274
PZTR-CON-0151	Matek Systems Micro BEC Step-Down 5V/9V/12V PRO Voltaj Düşürücü Regülatör Modülü (Adjustable Output)	Matek Systems Micro BEC Step-Down 5V/9V/12V PRO, en yüksek drone performansı için tasarlanmıştır. 1.5A - 3A ve Adjustable Output özelliklerine sahip olup, Senkron Voltaj Düşürücü Regülatör Modülü. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3e035477-6b34-493a-a801-ccae58c61e73	https://pozitronmarket.com/assets/products/PZTR-CON-0151.jpg	in_stock	443.21 TRY	Matek Systems	new	5433	PZTR-CON-0151
PZTR-MOT-0055	MEPSKing V2207.5 2207.5 V5 Fırçasız FPV Drone Motoru (1960KV)	MEPSKing V2207.5 V5, en yüksek drone performansı için tasarlanmıştır. 2207.5 ve 1960KV özelliklerine sahip olup, Veloce Performans Pro Drone Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3e35b519-c1e3-4d92-b471-fdb9c39cc068	https://pozitronmarket.com/assets/products/PZTR-MOT-0055.jpg	in_stock	1046.22 TRY	MEPSKing	new	5433	PZTR-MOT-0055
PZTR-TOO-0486	Ethix TS101 Smart Digital  65W V5 Akıllı Dijital Taşınabilir Havya Seti (OLED Screen & Temperature Control)	Ethix TS101 Smart Digital Soldering Iron 65W V5, en yüksek drone performansı için tasarlanmıştır. 65W USB-C / DC ve OLED Screen & Temperature Control özelliklerine sahip olup, Saha Tamirleri İçin Taşınabilir Akıllı Dijital Havya. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3ea6a787-33d3-47a6-a392-b47878712fb9	https://pozitronmarket.com/assets/products/PZTR-TOO-0486.jpg	in_stock	2807.78 TRY	Ethix	new	5433	PZTR-TOO-0486
PZTR-TRA-0320	TBS (Team BlackSheep) SuperD ELRS 2.4GHz Diversity V5 FPV Kumanda Alıcısı (Dual T-Antenna)	TBS (Team BlackSheep) SuperD ELRS 2.4GHz Diversity Receiver V5, en yüksek drone performansı için tasarlanmıştır. Dual TCXO Diversity ve Dual T-Antenna özelliklerine sahip olup, Çift Antenli Gerçek Diversity ELRS Alıcısı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-3f1328a9-6a6e-497b-b4ea-6eb5e8a71b8a	https://pozitronmarket.com/assets/products/PZTR-TRA-0320.jpg	in_stock	990.29 TRY	TBS (Team BlackSheep)	new	5433	PZTR-TRA-0320
PZTR-PRO-0105	EMAX Avan Ethix P3 Peanut Butter PRO 3 Kanatlı Dayanıklı FPV Drone Pervanesi (Peanut Butter Brown - 4'lü Set)	EMAX Avan Ethix P3 Peanut Butter PRO, en yüksek drone performansı için tasarlanmıştır. 5.1x3x3 ve Peanut Butter Brown özelliklerine sahip olup, Keskin Dönüşlü Sinematik Pervane. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-40e9db85-ba67-47bb-b691-ff1babf34bcd	https://pozitronmarket.com/assets/products/PZTR-PRO-0105.jpg	in_stock	222.31 TRY	EMAX Avan	new	5433	PZTR-PRO-0105
PZTR-FRA-0380	BetaFPV Pavo25 V2 Cinewhoop PRO Karbon Fiber FPV Drone Gövde Çerçeve Kiti (Injection Molded Ducts)	BetaFPV Pavo25 V2 Cinewhoop Frame Kit PRO, en yüksek drone performansı için tasarlanmıştır. 2.5-Inch Ducted Whoop ve Injection Molded Ducts özelliklerine sahip olup, Ultra Sessiz İç Mekan ve Sinematik Whoop Gövdesi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-421201c6-b5b8-4203-8b49-920d626ae6e6	https://pozitronmarket.com/assets/products/PZTR-FRA-0380.jpg	in_stock	1673.20 TRY	BetaFPV	new	5433	PZTR-FRA-0380
PZTR-CAM-0236	Foxeer HDZero Nano 90 V2 Dijital HD FPV Görüntü Aktarım Kiti (14x14mm Nano)	Foxeer HDZero Nano 90 Camera V2, en yüksek drone performansı için tasarlanmıştır. 720p 90fps Zero Latency ve 14x14mm Nano özelliklerine sahip olup, Sıfır Gecikmeli Yüksek Kare Hızlı Dijital Kamera. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-424dd92a-23c5-484f-893d-822413dd0f9e	https://pozitronmarket.com/assets/products/PZTR-CAM-0236.jpg	in_stock	3646.73 TRY	Foxeer	new	5433	PZTR-CAM-0236
PZTR-CAM-0232	Flywoo O3 Air Unit  & VTX Module V2 Dijital HD FPV Görüntü Aktarım Kiti (DJI Digital FPV)	Flywoo O3 Air Unit Camera & VTX Module V2, en yüksek drone performansı için tasarlanmıştır. 4K 60FPS Digital ve DJI Digital FPV özelliklerine sahip olup, Ultra Düşük Gecikmeli 4K 60FPS Dijital Video İletim Sistemi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-42822563-757a-4caa-b313-7cbe6fb0b2c5	https://pozitronmarket.com/assets/products/PZTR-CAM-0232.jpg	in_stock	11731.67 TRY	Flywoo	new	5433	PZTR-CAM-0232
PZTR-CON-0168	Holybro Power Hub PDB with 5V/9V BEC V3 Voltaj Düşürücü Regülatör Modülü (Heavy Copper 4-Layer)	Holybro Power Hub PDB with 5V/9V BEC V3, en yüksek drone performansı için tasarlanmıştır. 180A PDB ve Heavy Copper 4-Layer özelliklerine sahip olup, Entegre Filtreli Temiz Güç Dağıtım Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-431ab04f-98f7-4b0c-9b80-41ef736429ec	https://pozitronmarket.com/assets/products/PZTR-CON-0168.jpg	in_stock	841.77 TRY	Holybro	new	5433	PZTR-CON-0168
PZTR-BAT-0343	ToolkitRC R-Line Version 5.0 1400mAh 6S 150C V3 Yüksek Deşarjlı LiPo Drone Bataryası (XT60 Plug)	ToolkitRC R-Line Version 5.0 1400mAh 6S 150C V3, en yüksek drone performansı için tasarlanmıştır. 6S 22.2V 1400mAh 150C ve XT60 Plug özelliklerine sahip olup, Yarışma Seviyesi Yüksek Deşarjlı LiPo Batarya. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-432da88f-df0f-4b37-a4a9-bc5cce9a93cf	https://pozitronmarket.com/assets/products/PZTR-BAT-0343.jpg	in_stock	1737.12 TRY	ToolkitRC	new	5433	PZTR-BAT-0343
PZTR-CAM-0229	Foxeer Predator 5 Nano FPV PRO FPV Kamera (14x14mm Nano)	Foxeer Predator 5 Nano FPV Camera PRO, en yüksek drone performansı için tasarlanmıştır. 1000TVL Analog ve 14x14mm Nano özelliklerine sahip olup, 4ms Ultra Düşük Gecikmeli Yarış Kamerası. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-433e0411-4a20-48c8-9090-27026c681d26	https://pozitronmarket.com/assets/products/PZTR-CAM-0229.jpg	in_stock	1649.70 TRY	Foxeer	new	5433	PZTR-CAM-0229
PZTR-PRO-0107	Master Airscrew Foldable 1045 PRO 3 Kanatlı Dayanıklı FPV Drone Pervanesi (Carbon Black - 4'lü Set)	Master Airscrew Foldable 1045 PRO, en yüksek drone performansı için tasarlanmıştır. 10x4.5 ve Carbon Black özelliklerine sahip olup, Katlanabilir Karbon Takviyeli Pervane Çifti. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4348e6dd-b89f-493a-882a-d988e4972676	https://pozitronmarket.com/assets/products/PZTR-PRO-0107.jpg	in_stock	722.39 TRY	Master Airscrew	new	5433	PZTR-PRO-0107
PZTR-ESC-0065	iFlight Reaper 65A V2 4'ü 1 Arada Fırçasız ESC Sürücü (30.5x30.5mm)	iFlight Reaper 65A V2, en yüksek drone performansı için tasarlanmıştır. 65A BLHeli_32 ve 30.5x30.5mm özelliklerine sahip olup, Yüksek Akımlı 128K PWM 8 Katmanlı PCB ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-45498ed0-b565-4db2-afab-c7a02e405d5f	https://pozitronmarket.com/assets/products/PZTR-ESC-0065.jpg	in_stock	4173.13 TRY	iFlight	new	5433	PZTR-ESC-0065
PZTR-PRO-0120	Azure Power 7040 7-Inch Tri-Blade V3 3 Kanatlı Dayanıklı FPV Drone Pervanesi (Clear - 4'lü Set)	Azure Power 7040 7-Inch Tri-Blade V3, en yüksek drone performansı için tasarlanmıştır. 7x4x3 ve Clear özelliklerine sahip olup, Uzun Menzil Yüksek Verimli Pervaneler. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-458fa352-dfd3-4a38-9e6b-a56bf3e6bf95	https://pozitronmarket.com/assets/products/PZTR-PRO-0120.jpg	in_stock	297.04 TRY	Azure Power	new	5433	PZTR-PRO-0120
PZTR-BAT-0371	SkyRC 608AC Smart Pocket Charger 200W V7 Akıllı Dengeleyici LiPo Şarj Cihazı (Detachable Power Supply)	SkyRC 608AC Smart Pocket Charger 200W V7, en yüksek drone performansı için tasarlanmıştır. AC 50W / DC 200W ve Detachable Power Supply özelliklerine sahip olup, Kompakt Seyahat Tipi AC/DC Akıllı Denge Şarj Cihazı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-45ab280b-5216-44b9-874d-fa9accee6d60	https://pozitronmarket.com/assets/products/PZTR-BAT-0371.jpg	in_stock	3351.10 TRY	SkyRC	new	5433	PZTR-BAT-0371
PZTR-CON-0159	Matek Systems Low Noise LC Filter 3A V2 Parazit Önleyici LC Filtre Modülü (High Frequency Choke)	Matek Systems Low Noise LC Filter 3A V2, en yüksek drone performansı için tasarlanmıştır. 3A Filter ve High Frequency Choke özelliklerine sahip olup, FPV Video Parazit ve Dalgalanma Önleyici Filtre. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-45f8d174-041a-4be0-9838-06aa342dae29	https://pozitronmarket.com/assets/products/PZTR-CON-0159.jpg	in_stock	333.23 TRY	Matek Systems	new	5433	PZTR-CON-0159
PZTR-FLI-0198	Foxeer F405 V4 Master V3 FPV Uçuş Kontrol Kartı (30.5x30.5mm)	Foxeer F405 V4 Master FC V3, en yüksek drone performansı için tasarlanmıştır. STM32F405 ve 30.5x30.5mm özelliklerine sahip olup, Bluetooth ve MicroSD Blackbox Destekli Betaflight FC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-465d580a-3bdc-48b4-8d2e-61d7f916d5a1	https://pozitronmarket.com/assets/products/PZTR-FLI-0198.jpg	in_stock	1934.52 TRY	Foxeer	new	5433	PZTR-FLI-0198
PZTR-ESC-0090	T-Motor Tekko32 F4 4in1 50A V5 4'ü 1 Arada Fırçasız ESC Sürücü (20x20mm)	T-Motor Tekko32 F4 4in1 50A V5, en yüksek drone performansı için tasarlanmıştır. 50A BLHeli_32 ve 20x20mm özelliklerine sahip olup, Kompakt Üst Seviye Yarış ESC'si. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4664113e-8659-4eb5-ad48-6cb690176f8c	https://pozitronmarket.com/assets/products/PZTR-ESC-0090.jpg	in_stock	3251.93 TRY	T-Motor	new	5433	PZTR-ESC-0090
PZTR-CON-0156	GEPRC Power Hub PDB with 5V/9V BEC PRO Voltaj Düşürücü Regülatör Modülü (Heavy Copper 4-Layer)	GEPRC Power Hub PDB with 5V/9V BEC PRO, en yüksek drone performansı için tasarlanmıştır. 180A PDB ve Heavy Copper 4-Layer özelliklerine sahip olup, Entegre Filtreli Temiz Güç Dağıtım Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4672dd5f-e6d7-471e-ae66-78273346c55e	https://pozitronmarket.com/assets/products/PZTR-CON-0156.jpg	in_stock	802.29 TRY	GEPRC	new	5433	PZTR-CON-0156
PZTR-ANT-0434	MenaceRC Matchstick 5.8GHz Carbon V6 Yüksek Kazançlı 5.8GHz FPV Drone Anteni (Carbon Fiber Tube)	MenaceRC Matchstick 5.8GHz Carbon Antenna V6, en yüksek drone performansı için tasarlanmıştır. 5.8GHz High Axil ve Carbon Fiber Tube özelliklerine sahip olup, Düşük Sürtünmeli Aerodinamik Yarış Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-472c65e2-adf2-483c-9612-51304a531baa	https://pozitronmarket.com/assets/products/PZTR-ANT-0434.jpg	in_stock	802.29 TRY	MenaceRC	new	5433	PZTR-ANT-0434
PZTR-PRO-0106	Ethix Flash 5152 PRO 3 Kanatlı Dayanıklı FPV Drone Pervanesi (Crystal Blue - 4'lü Set)	Ethix Flash 5152 PRO, en yüksek drone performansı için tasarlanmıştır. 5.1x5.2x3 ve Crystal Blue özelliklerine sahip olup, Yüksek Hızlı Yarış Pervaneleri. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4782ee48-0a2f-4681-ac54-df63faa38a4c	https://pozitronmarket.com/assets/products/PZTR-PRO-0106.jpg	in_stock	179.54 TRY	Ethix	new	5433	PZTR-PRO-0106
PZTR-TOO-0493	TBS Smart Smoke Stopper XT60 & XT30 V6 Kısa Devre ve Ters Kutup Koruma Sigortası (Dual Connector)	TBS Smart Smoke Stopper XT60 & XT30 V6, en yüksek drone performansı için tasarlanmıştır. 0.5A / 1.0A Trip ve Dual Connector özelliklerine sahip olup, Kısa Devre ve Ters Kutup Koruyucu Elektronik Sigorta. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4834833f-24a1-443c-9f06-ea3b2f18d451	https://pozitronmarket.com/assets/products/PZTR-TOO-0493.jpg	in_stock	491.62 TRY	TBS	new	5433	PZTR-TOO-0493
PZTR-VTX-0282	DJI Reaper Extreme 2.5W V5 5.8GHz FPV Video Verici VTX (Aluminium Heatsink)	DJI Reaper Extreme 2.5W VTX V5, en yüksek drone performansı için tasarlanmıştır. 2500mW Monster Power ve Aluminium Heatsink özelliklerine sahip olup, 2.5 Watt Maksimum Güçte Video Vericisi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4844a9ab-b761-4111-9e7e-0f5d04d1e6ae	https://pozitronmarket.com/assets/products/PZTR-VTX-0282.jpg	in_stock	2775.82 TRY	DJI	new	5433	PZTR-VTX-0282
PZTR-ESC-0076	iFlight AM32 45A Mini V3 4'ü 1 Arada Fırçasız ESC Sürücü (20x20mm)	iFlight AM32 45A Mini V3, en yüksek drone performansı için tasarlanmıştır. 45A AM32 ve 20x20mm özelliklerine sahip olup, Açık Kaynak AM32 Sinüs Sürücülü ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-48973e8a-b8e0-4d88-837e-6b7073895ea4	https://pozitronmarket.com/assets/products/PZTR-ESC-0076.jpg	in_stock	2162.00 TRY	iFlight	new	5433	PZTR-ESC-0076
PZTR-TOO-0490	ISDT M2 & M3 Black Nylon & Steel  (300Pcs) V5 Kapsamlı Drone Montaj Civata ve Yükseltici Seti (Plastic Organizer Box)	ISDT M2 & M3 Black Nylon & Steel Standoff Kit (300Pcs) V5, en yüksek drone performansı için tasarlanmıştır. M2 / M3 Assortment ve Plastic Organizer Box özelliklerine sahip olup, Kapsamlı Drone Montaj Civata, Somun ve Yükseltici Seti. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4952acc0-665b-4c43-bcf0-e35df21d7c44	https://pozitronmarket.com/assets/products/PZTR-TOO-0490.jpg	in_stock	697.95 TRY	ISDT	new	5433	PZTR-TOO-0490
PZTR-TRA-0312	Radiomaster RP1 ExpressLRS 2.4GHz Nano V4 FPV Kumanda Alıcısı (TCXO Crystal)	Radiomaster RP1 ExpressLRS 2.4GHz Nano Receiver V4, en yüksek drone performansı için tasarlanmıştır. ELRS 2.4GHz ve TCXO Crystal özelliklerine sahip olup, T-Antenli Yüksek Hassasiyetli 2.4GHz Nano Alıcı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4a0ab33a-8cb5-4406-90a1-9cddd05a8257	https://pozitronmarket.com/assets/products/PZTR-TRA-0312.jpg	in_stock	791.95 TRY	Radiomaster	new	5433	PZTR-TRA-0312
PZTR-TOO-0484	Pine64 High Purity 60/40 Rosin Core V4 Yüksek Kaliteli Lehim Teli (Rosin Core 2.0%)	Pine64 High Purity 60/40 Rosin Core Solder Wire V4, en yüksek drone performansı için tasarlanmıştır. 0.8mm 100g ve Rosin Core 2.0% özelliklerine sahip olup, Düşük Erime Noktalı Kaliteli Lehim Teli. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4a6982fb-5d9b-43ab-9bec-aa0b8bdae84e	https://pozitronmarket.com/assets/products/PZTR-TOO-0484.jpg	in_stock	446.50 TRY	Pine64	new	5433	PZTR-TOO-0484
PZTR-ESC-0071	Skystars Single 32Bit 45A V2 4'ü 1 Arada Fırçasız ESC Sürücü (Single Arm)	Skystars Single 32Bit 45A ESC V2, en yüksek drone performansı için tasarlanmıştır. 45A Single ve Single Arm özelliklerine sahip olup, Kollara Monte Edilebilir Tekli Yarış ESC'si. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4a76b993-ef57-4748-88d3-bab3fb390b0d	https://pozitronmarket.com/assets/products/PZTR-ESC-0071.jpg	in_stock	775.50 TRY	Skystars	new	5433	PZTR-ESC-0071
PZTR-ANT-0424	Foxeer Triumph Pro 5.8GHz RHCP V4 Yüksek Kazançlı 5.8GHz FPV Drone Anteni (Ultra Compact Stubby)	Foxeer Triumph Pro 5.8GHz RHCP Antenna V4, en yüksek drone performansı için tasarlanmıştır. 5.8GHz Omnidirectional ve Ultra Compact Stubby özelliklerine sahip olup, Mikro Yüksek Performanslı Dairesel Polarize Anten. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-4abc3b16-fcec-4332-a3f9-8593bb334827	https://pozitronmarket.com/assets/products/PZTR-ANT-0424.jpg	in_stock	825.79 TRY	Foxeer	new	5433	PZTR-ANT-0424
